call_id,category,clearing_price_usd,settlement_chain,confirmation_latency_ms,seller_address
call_2196,trading,0.3075,Solana,315,0x6b86b273ff34fce19d6b804eff5a3f5747ada4ea
call_2197,social,0.2143,Base,649,0xf5ca38f748a1d6eaf726b8a42fb575c3c71f1864
call_2198,data,0.1822,Base,407,0xe629fa6598d732768f7c726b4b621285f9c3b853
call_2199,data,0.2232,Base,400,0x4ec9599fc203d176a301536c2e091a19bc852759
call_2200,search,0.2717,Base,722,0xb7a56873cd771f2c446d369b649430b65a756ba2
call_2201,reasoning,0.2446,Solana,869,0x8527a891e224136950ff32ca212b45bc93f69fbb
call_2202,reasoning,0.2043,Base,825,0x4a44dc15364204a80fe80e9039455cc160828182
call_2203,reasoning,0.2338,Solana,1066,0x59e19706d51d39f66711c2653cd7eb1291c94d9b
call_2204,reasoning,0.2751,Base,909,0xd59eced1ded07f84c145592f65bdf854358e009c
call_2205,reasoning,0.2044,Base,625,0x19581e27de7ced00ff1ce50b2047e7a567c76b1c
call_2206,reasoning,0.2505,Solana,909,0x31489056e0916d59fe3add79e63f095af3ffb816
call_2207,search,0.2025,Solana,646,0x670671cd97404156226e507973f2ab8330d3022c
call_2208,social,0.193,Solana,479,0x98010bd9270f9b100b6214a21754fd33bdc8d41b
call_2209,reasoning,0.2089,Base,759,0x9f14025af0065b30e47e23ebb3b491d39ae8ed17
call_2210,media,0.2896,Solana,1773,0xc2356069e9d1e79ca924378153cfbbfb4d4416b1
call_2211,reasoning,0.2432,Base,711,0x3d914f9348c9cc0ff8a79716700b9fcd4d2f3e71
call_2212,reasoning,0.2522,Solana,825,0x73475cb40a568e8da8a045ced110137e159f890a
call_2213,trading,0.2752,Solana,233,0x535fa30d7e25dd8a49f1536779734ec8286108d1
call_2214,media,0.2543,Solana,1596,0x4b227777d4dd1fc61c6f884f48641d02b4d121d3
call_2215,reasoning,0.2337,Solana,794,0x785f3ec7eb32f30b90cd0fcf3657d388b5ff4297
call_2216,search,0.2329,Solana,446,0xb17ef6d19c7a5b1ee83b907c595526dcb1eb06db
call_2217,reasoning,0.2687,Solana,997,0x1a6562590ef19d1045d06c4055742d38288e9e6d
call_2218,reasoning,0.2587,Solana,802,0x6b51d431df5d7f141cbececcf79edf3dd861c3b4
call_2219,media,0.2874,Solana,1553,0xc6f3ac57944a531490cd39902d0f777715fd005e
call_2220,reasoning,0.2554,Solana,858,0x86e50149658661312a9e0b35558d84f6c6d3da79
call_2221,media,0.288,Base,1828,0xf5ca38f748a1d6eaf726b8a42fb575c3c71f1864
call_2222,trading,0.2956,Solana,241,0x6b51d431df5d7f141cbececcf79edf3dd861c3b4
call_2223,media,0.2938,Solana,1513,0xb7a56873cd771f2c446d369b649430b65a756ba2
call_2224,data,0.2046,Base,361,0x71ee45a3c0db9a9865f7313dd3372cf60dca6479
call_2225,social,0.2475,Solana,458,0x7902699be42c8a8e46fbbb4501726517e86b22c5
call_2226,data,0.2374,Base,513,0x59e19706d51d39f66711c2653cd7eb1291c94d9b
call_2227,reasoning,0.2503,Base,873,0xe629fa6598d732768f7c726b4b621285f9c3b853
call_2228,infrastructure,0.3169,Solana,334,0x6b86b273ff34fce19d6b804eff5a3f5747ada4ea
call_2229,reasoning,0.2363,Solana,681,0x8527a891e224136950ff32ca212b45bc93f69fbb
call_2230,search,0.2373,Base,472,0x4fc82b26aecb47d2868c4efbe3581732a3e7cbcc
call_2231,social,0.2005,Solana,490,0x4fc82b26aecb47d2868c4efbe3581732a3e7cbcc
call_2232,reasoning,0.2611,Solana,891,0x31489056e0916d59fe3add79e63f095af3ffb816
call_2233,data,0.2558,Base,387,0x535fa30d7e25dd8a49f1536779734ec8286108d1
call_2234,data,0.2293,Base,457,0x4ec9599fc203d176a301536c2e091a19bc852759
call_2235,search,0.2301,Base,731,0x5f9c4ab08cac7457e9111a30e4664920607ea2c1
call_2236,reasoning,0.2661,Solana,808,0x670671cd97404156226e507973f2ab8330d3022c
call_2237,social,0.2458,Base,506,0x73475cb40a568e8da8a045ced110137e159f890a
call_2238,reasoning,0.2642,Base,742,0x811786ad1ae74adfdd20dd0372abaaebc6246e34
call_2239,search,0.2479,Solana,600,0xb17ef6d19c7a5b1ee83b907c595526dcb1eb06db
call_2240,reasoning,0.2387,Base,820,0xeb1e33e8a81b697b75855af6bfcdbcbf7cbbde9f
call_2241,media,0.3058,Base,873,0xe7f6c011776e8db7cd330b54174fd76f7d0216b6
call_2242,reasoning,0.2304,Base,628,0x98010bd9270f9b100b6214a21754fd33bdc8d41b
call_2243,infrastructure,0.279,Solana,388,0x4e07408562bedb8b60ce05c1decfe3ad16b72230
call_2244,media,0.261,Base,1554,0x3d914f9348c9cc0ff8a79716700b9fcd4d2f3e71
call_2245,search,0.2704,Base,594,0x1a6562590ef19d1045d06c4055742d38288e9e6d
call_2246,data,0.2471,Base,376,0x3fdba35f04dc8c462986c992bcf8755462571130
call_2247,media,0.2252,Solana,1992,0x5f9c4ab08cac7457e9111a30e4664920607ea2c1
call_2248,reasoning,0.2729,Solana,935,0x6b86b273ff34fce19d6b804eff5a3f5747ada4ea
call_2249,media,0.3181,Solana,1769,0x44cb730c420480a0477b505ae68af508fb90f96c
call_2250,reasoning,0.2343,Solana,1034,0x7a61b53701befdae0eeeffaecc73f14e20b537bb
call_2251,search,0.2715,Solana,592,0x9f14025af0065b30e47e23ebb3b491d39ae8ed17
call_2252,social,0.2688,Base,392,0x3fdba35f04dc8c462986c992bcf8755462571130
call_2253,reasoning,0.2516,Base,1016,0x4fc82b26aecb47d2868c4efbe3581732a3e7cbcc
call_2254,search,0.2642,Base,591,0xb17ef6d19c7a5b1ee83b907c595526dcb1eb06db
call_2255,infrastructure,0.2364,Solana,308,0x811786ad1ae74adfdd20dd0372abaaebc6246e34
call_2256,media,0.2631,Base,1581,0xb17ef6d19c7a5b1ee83b907c595526dcb1eb06db
call_2257,data,0.238,Solana,501,0xe7f6c011776e8db7cd330b54174fd76f7d0216b6
call_2258,reasoning,0.2322,Base,901,0x4b227777d4dd1fc61c6f884f48641d02b4d121d3
call_2259,reasoning,0.2638,Solana,1090,0x6b51d431df5d7f141cbececcf79edf3dd861c3b4
call_2260,media,0.2454,Base,1377,0x44cb730c420480a0477b505ae68af508fb90f96c
call_2261,search,0.2831,Solana,657,0xe29c9c180c6279b0b02abd6a1801c7c04082cf48
call_2262,social,0.2737,Base,362,0x86e50149658661312a9e0b35558d84f6c6d3da79
call_2263,reasoning,0.2474,Solana,817,0x670671cd97404156226e507973f2ab8330d3022c
call_2264,reasoning,0.2505,Base,740,0x7902699be42c8a8e46fbbb4501726517e86b22c5
call_2265,reasoning,0.2598,Solana,881,0x71ee45a3c0db9a9865f7313dd3372cf60dca6479
call_2266,reasoning,0.2155,Solana,732,0x1a6562590ef19d1045d06c4055742d38288e9e6d
call_2267,social,0.2084,Base,522,0x4fc82b26aecb47d2868c4efbe3581732a3e7cbcc
call_2268,reasoning,0.259,Solana,629,0x76a50887d8f1c2e9301755428990ad81479ee21c
call_2269,trading,0.3457,Base,351,0x7902699be42c8a8e46fbbb4501726517e86b22c5
call_2270,trading,0.2717,Solana,361,0x5f9c4ab08cac7457e9111a30e4664920607ea2c1
call_2271,reasoning,0.206,Base,1005,0x76a50887d8f1c2e9301755428990ad81479ee21c
call_2272,reasoning,0.2181,Base,824,0x6b51d431df5d7f141cbececcf79edf3dd861c3b4
call_2273,social,0.2649,Base,516,0xc6f3ac57944a531490cd39902d0f777715fd005e
call_2274,media,0.2502,Solana,1397,0x31489056e0916d59fe3add79e63f095af3ffb816
call_2275,search,0.1919,Solana,637,0x4e07408562bedb8b60ce05c1decfe3ad16b72230
call_2276,social,0.2278,Base,558,0xf5ca38f748a1d6eaf726b8a42fb575c3c71f1864
call_2277,social,0.2352,Solana,452,0x71ee45a3c0db9a9865f7313dd3372cf60dca6479
call_2278,data,0.2393,Solana,566,0xaea92132c4cbeb263e6ac2bf6c183b5d81737f17
call_2279,media,0.2572,Solana,1425,0x670671cd97404156226e507973f2ab8330d3022c
call_2280,reasoning,0.2352,Solana,921,0x4b227777d4dd1fc61c6f884f48641d02b4d121d3
call_2281,trading,0.3001,Base,286,0x4e07408562bedb8b60ce05c1decfe3ad16b72230
call_2282,search,0.2522,Base,514,0x3fdba35f04dc8c462986c992bcf8755462571130
call_2283,data,0.2555,Solana,480,0x3d914f9348c9cc0ff8a79716700b9fcd4d2f3e71
call_2284,search,0.243,Solana,553,0xd4735e3a265e16eee03f59718b9b5d03019c07d8
call_2285,media,0.2764,Solana,1776,0x44cb730c420480a0477b505ae68af508fb90f96c
call_2286,media,0.2969,Base,1710,0x31489056e0916d59fe3add79e63f095af3ffb816
call_2287,reasoning,0.2571,Solana,826,0x35135aaa6cc23891b40cb3f378c53a17a1127210
call_2288,reasoning,0.2487,Base,631,0x31489056e0916d59fe3add79e63f095af3ffb816
call_2289,reasoning,0.2376,Solana,724,0xc2356069e9d1e79ca924378153cfbbfb4d4416b1
call_2290,data,0.2424,Solana,415,0x8527a891e224136950ff32ca212b45bc93f69fbb
call_2291,reasoning,0.2307,Base,969,0x98010bd9270f9b100b6214a21754fd33bdc8d41b
call_2292,search,0.2517,Base,471,0x6b86b273ff34fce19d6b804eff5a3f5747ada4ea
call_2293,reasoning,0.2768,Base,879,0xeb1e33e8a81b697b75855af6bfcdbcbf7cbbde9f
call_2294,data,0.2236,Solana,414,0xd59eced1ded07f84c145592f65bdf854358e009c
call_2295,reasoning,0.3174,Solana,790,0x4fc82b26aecb47d2868c4efbe3581732a3e7cbcc
call_2296,infrastructure,0.2753,Base,379,0x6b51d431df5d7f141cbececcf79edf3dd861c3b4
call_2297,data,0.2303,Solana,345,0x9f14025af0065b30e47e23ebb3b491d39ae8ed17
call_2298,social,0.2965,Base,445,0xd4735e3a265e16eee03f59718b9b5d03019c07d8
call_2299,data,0.2469,Base,409,0xe7f6c011776e8db7cd330b54174fd76f7d0216b6
call_2300,search,0.2502,Base,639,0x9400f1b21cb527d7fa3d3eabba93557a18ebe7a2
call_2301,media,0.2057,Base,1778,0x59e19706d51d39f66711c2653cd7eb1291c94d9b
call_2302,reasoning,0.2264,Base,833,0x76a50887d8f1c2e9301755428990ad81479ee21c
call_2303,data,0.2506,Solana,338,0x6b86b273ff34fce19d6b804eff5a3f5747ada4ea
call_2304,social,0.2425,Base,575,0x0b918943df0962bc7a1824c0555a389347b4febd
call_2305,data,0.2321,Solana,432,0x8527a891e224136950ff32ca212b45bc93f69fbb
call_2306,search,0.227,Solana,590,0x4e07408562bedb8b60ce05c1decfe3ad16b72230
call_2307,reasoning,0.2792,Solana,558,0x0e17daca5f3e175f448bacace3bc0da47d0655a7
call_2308,data,0.2648,Solana,372,0x3fdba35f04dc8c462986c992bcf8755462571130
call_2309,social,0.2723,Solana,555,0x624b60c58c9d8bfb6ff1886c2fd605d2adeb6ea4
call_2310,data,0.2676,Solana,371,0x0b918943df0962bc7a1824c0555a389347b4febd
call_2311,search,0.2384,Base,474,0x4ec9599fc203d176a301536c2e091a19bc852759
call_2312,search,0.2524,Base,552,0x6b86b273ff34fce19d6b804eff5a3f5747ada4ea
call_2313,data,0.2405,Base,385,0x4ec9599fc203d176a301536c2e091a19bc852759
call_2314,media,0.3324,Solana,1443,0xc6f3ac57944a531490cd39902d0f777715fd005e
call_2315,reasoning,0.2761,Base,798,0x7a61b53701befdae0eeeffaecc73f14e20b537bb
call_2316,media,0.3154,Solana,1694,0x0e17daca5f3e175f448bacace3bc0da47d0655a7
call_2317,reasoning,0.2423,Base,793,0x0e17daca5f3e175f448bacace3bc0da47d0655a7
call_2318,media,0.2608,Solana,1699,0x4ec9599fc203d176a301536c2e091a19bc852759
call_2319,infrastructure,0.2271,Solana,303,0x86e50149658661312a9e0b35558d84f6c6d3da79
call_2320,social,0.1966,Solana,462,0x3fdba35f04dc8c462986c992bcf8755462571130
call_2321,data,0.2384,Solana,392,0xef2d127de37b942baad06145e54b0c619a1f2232
call_2322,search,0.2217,Base,585,0xd4735e3a265e16eee03f59718b9b5d03019c07d8
call_2323,search,0.2164,Solana,728,0x6b51d431df5d7f141cbececcf79edf3dd861c3b4
call_2324,reasoning,0.2491,Base,798,0x3d914f9348c9cc0ff8a79716700b9fcd4d2f3e71
call_2325,social,0.2747,Solana,415,0x5f9c4ab08cac7457e9111a30e4664920607ea2c1
call_2326,data,0.2463,Solana,474,0x5f9c4ab08cac7457e9111a30e4664920607ea2c1
call_2327,search,0.2635,Base,623,0x6b51d431df5d7f141cbececcf79edf3dd861c3b4
call_2328,data,0.2482,Base,330,0x0b918943df0962bc7a1824c0555a389347b4febd
call_2329,media,0.3257,Base,1257,0x98010bd9270f9b100b6214a21754fd33bdc8d41b
call_2330,reasoning,0.2378,Base,1052,0x35135aaa6cc23891b40cb3f378c53a17a1127210
call_2331,search,0.1888,Base,446,0x4b227777d4dd1fc61c6f884f48641d02b4d121d3
call_2332,social,0.1673,Solana,502,0x4b227777d4dd1fc61c6f884f48641d02b4d121d3
call_2333,search,0.2688,Base,764,0x98010bd9270f9b100b6214a21754fd33bdc8d41b
call_2334,infrastructure,0.2642,Base,285,0x31489056e0916d59fe3add79e63f095af3ffb816
call_2335,social,0.2361,Base,637,0x6b51d431df5d7f141cbececcf79edf3dd861c3b4
call_2336,media,0.222,Base,1479,0xb17ef6d19c7a5b1ee83b907c595526dcb1eb06db
call_2337,data,0.256,Solana,356,0x19581e27de7ced00ff1ce50b2047e7a567c76b1c
call_2338,reasoning,0.236,Solana,1074,0x9f14025af0065b30e47e23ebb3b491d39ae8ed17
call_2339,reasoning,0.2331,Solana,643,0x4e07408562bedb8b60ce05c1decfe3ad16b72230
call_2340,reasoning,0.2728,Solana,816,0xe29c9c180c6279b0b02abd6a1801c7c04082cf48
call_2341,reasoning,0.2634,Solana,779,0x624b60c58c9d8bfb6ff1886c2fd605d2adeb6ea4
call_2342,media,0.2978,Solana,1210,0x0e17daca5f3e175f448bacace3bc0da47d0655a7
call_2343,reasoning,0.2139,Base,791,0x6b51d431df5d7f141cbececcf79edf3dd861c3b4
call_2344,reasoning,0.2757,Solana,876,0x3d914f9348c9cc0ff8a79716700b9fcd4d2f3e71
call_2345,search,0.2604,Base,723,0x4ec9599fc203d176a301536c2e091a19bc852759
call_2346,trading,0.2676,Solana,196,0x76a50887d8f1c2e9301755428990ad81479ee21c
call_2347,reasoning,0.2341,Base,706,0xd59eced1ded07f84c145592f65bdf854358e009c
call_2348,search,0.2186,Solana,620,0x4a44dc15364204a80fe80e9039455cc160828182
call_2349,media,0.3066,Base,1650,0xb7a56873cd771f2c446d369b649430b65a756ba2
call_2350,data,0.2352,Solana,367,0x785f3ec7eb32f30b90cd0fcf3657d388b5ff4297
call_2351,media,0.2539,Solana,1823,0x76a50887d8f1c2e9301755428990ad81479ee21c
call_2352,trading,0.2499,Solana,320,0xb7a56873cd771f2c446d369b649430b65a756ba2
call_2353,reasoning,0.2679,Solana,954,0xe7f6c011776e8db7cd330b54174fd76f7d0216b6
call_2354,search,0.2335,Solana,587,0x44cb730c420480a0477b505ae68af508fb90f96c
call_2355,reasoning,0.2562,Solana,964,0x624b60c58c9d8bfb6ff1886c2fd605d2adeb6ea4
call_2356,media,0.3064,Solana,1780,0xc6f3ac57944a531490cd39902d0f777715fd005e
call_2357,reasoning,0.2674,Solana,874,0xe29c9c180c6279b0b02abd6a1801c7c04082cf48
call_2358,reasoning,0.263,Base,978,0x0b918943df0962bc7a1824c0555a389347b4febd
call_2359,reasoning,0.2418,Solana,681,0x6b86b273ff34fce19d6b804eff5a3f5747ada4ea
call_2360,media,0.2797,Solana,1735,0x76a50887d8f1c2e9301755428990ad81479ee21c
call_2361,reasoning,0.2258,Base,1047,0xc2356069e9d1e79ca924378153cfbbfb4d4416b1
call_2362,data,0.241,Base,447,0xc2356069e9d1e79ca924378153cfbbfb4d4416b1
call_2363,infrastructure,0.2546,Solana,366,0x44cb730c420480a0477b505ae68af508fb90f96c
call_2364,data,0.2965,Base,300,0x0b918943df0962bc7a1824c0555a389347b4febd
call_2365,reasoning,0.234,Solana,806,0x59e19706d51d39f66711c2653cd7eb1291c94d9b
call_2366,media,0.3082,Base,2005,0x19581e27de7ced00ff1ce50b2047e7a567c76b1c
call_2367,infrastructure,0.2743,Solana,362,0xf5ca38f748a1d6eaf726b8a42fb575c3c71f1864
call_2368,social,0.2422,Base,533,0x4fc82b26aecb47d2868c4efbe3581732a3e7cbcc
call_2369,data,0.2533,Base,507,0x535fa30d7e25dd8a49f1536779734ec8286108d1
call_2370,data,0.2647,Base,384,0xb17ef6d19c7a5b1ee83b907c595526dcb1eb06db
call_2371,social,0.208,Base,599,0x44cb730c420480a0477b505ae68af508fb90f96c
call_2372,media,0.2747,Solana,2050,0xc2356069e9d1e79ca924378153cfbbfb4d4416b1
call_2373,reasoning,0.2399,Solana,757,0x8527a891e224136950ff32ca212b45bc93f69fbb
call_2374,data,0.2614,Solana,406,0x3d914f9348c9cc0ff8a79716700b9fcd4d2f3e71
call_2375,reasoning,0.2683,Solana,715,0x4e07408562bedb8b60ce05c1decfe3ad16b72230
call_2376,reasoning,0.2168,Solana,905,0xe7f6c011776e8db7cd330b54174fd76f7d0216b6
call_2377,media,0.2586,Base,1391,0xe29c9c180c6279b0b02abd6a1801c7c04082cf48
call_2378,data,0.2159,Solana,382,0x31489056e0916d59fe3add79e63f095af3ffb816
call_2379,reasoning,0.2704,Solana,560,0x7902699be42c8a8e46fbbb4501726517e86b22c5
call_2380,data,0.2243,Base,463,0x8527a891e224136950ff32ca212b45bc93f69fbb
call_2381,data,0.2418,Solana,429,0xb17ef6d19c7a5b1ee83b907c595526dcb1eb06db
call_2382,media,0.2883,Base,1606,0x670671cd97404156226e507973f2ab8330d3022c
call_2383,reasoning,0.2693,Base,773,0x98010bd9270f9b100b6214a21754fd33bdc8d41b
call_2384,search,0.2164,Solana,513,0x4ec9599fc203d176a301536c2e091a19bc852759
call_2385,media,0.2081,Base,1788,0xeb1e33e8a81b697b75855af6bfcdbcbf7cbbde9f
call_2386,search,0.2178,Solana,638,0x25fc0e7096fc653718202dc30b0c580b8ab87eac
call_2387,data,0.2632,Solana,490,0x5f9c4ab08cac7457e9111a30e4664920607ea2c1
call_2388,reasoning,0.2475,Solana,943,0x811786ad1ae74adfdd20dd0372abaaebc6246e34
call_2389,data,0.2594,Base,412,0x4523540f1504cd17100c4835e85b7eefd4991158
call_2390,data,0.2429,Base,452,0x4fc82b26aecb47d2868c4efbe3581732a3e7cbcc
call_2391,media,0.2377,Base,2083,0xe29c9c180c6279b0b02abd6a1801c7c04082cf48
call_2392,reasoning,0.2772,Base,952,0x3d914f9348c9cc0ff8a79716700b9fcd4d2f3e71
call_2393,data,0.2713,Base,410,0x6b51d431df5d7f141cbececcf79edf3dd861c3b4
call_2394,search,0.2695,Base,655,0x44cb730c420480a0477b505ae68af508fb90f96c
call_2395,data,0.3188,Base,421,0x7a61b53701befdae0eeeffaecc73f14e20b537bb
call_2396,reasoning,0.2712,Solana,1008,0xe629fa6598d732768f7c726b4b621285f9c3b853
call_2397,trading,0.2478,Base,296,0x98010bd9270f9b100b6214a21754fd33bdc8d41b
call_2398,reasoning,0.2344,Base,847,0xe7f6c011776e8db7cd330b54174fd76f7d0216b6
call_2399,reasoning,0.2708,Base,795,0xd59eced1ded07f84c145592f65bdf854358e009c
call_2400,infrastructure,0.2755,Solana,426,0x3d914f9348c9cc0ff8a79716700b9fcd4d2f3e71
call_2401,media,0.2784,Base,1290,0xeb1e33e8a81b697b75855af6bfcdbcbf7cbbde9f
call_2402,search,0.2406,Solana,534,0xeb1e33e8a81b697b75855af6bfcdbcbf7cbbde9f
call_2403,search,0.2709,Base,544,0xf5ca38f748a1d6eaf726b8a42fb575c3c71f1864
call_2404,infrastructure,0.2528,Base,251,0x59e19706d51d39f66711c2653cd7eb1291c94d9b
call_2405,search,0.267,Base,603,0x811786ad1ae74adfdd20dd0372abaaebc6246e34
call_2406,search,0.2956,Solana,610,0x7902699be42c8a8e46fbbb4501726517e86b22c5
call_2407,media,0.2941,Base,1242,0x785f3ec7eb32f30b90cd0fcf3657d388b5ff4297
call_2408,infrastructure,0.2963,Base,312,0x31489056e0916d59fe3add79e63f095af3ffb816
call_2409,reasoning,0.2493,Base,959,0x670671cd97404156226e507973f2ab8330d3022c
call_2410,infrastructure,0.3134,Solana,311,0xaea92132c4cbeb263e6ac2bf6c183b5d81737f17
call_2411,data,0.2719,Base,493,0x25fc0e7096fc653718202dc30b0c580b8ab87eac
call_2412,media,0.2892,Solana,1631,0x0e17daca5f3e175f448bacace3bc0da47d0655a7
call_2413,infrastructure,0.2894,Solana,355,0x3fdba35f04dc8c462986c992bcf8755462571130
call_2414,infrastructure,0.2733,Base,298,0x811786ad1ae74adfdd20dd0372abaaebc6246e34
call_2415,data,0.2754,Solana,447,0x4b227777d4dd1fc61c6f884f48641d02b4d121d3
call_2416,reasoning,0.2547,Solana,825,0x4523540f1504cd17100c4835e85b7eefd4991158
call_2417,reasoning,0.1975,Solana,465,0x59e19706d51d39f66711c2653cd7eb1291c94d9b
call_2418,search,0.2126,Solana,624,0xeb1e33e8a81b697b75855af6bfcdbcbf7cbbde9f
call_2419,social,0.2017,Solana,491,0x19581e27de7ced00ff1ce50b2047e7a567c76b1c
call_2420,search,0.2306,Solana,613,0x25fc0e7096fc653718202dc30b0c580b8ab87eac
call_2421,search,0.198,Solana,671,0xd59eced1ded07f84c145592f65bdf854358e009c
call_2422,social,0.2,Solana,642,0x4523540f1504cd17100c4835e85b7eefd4991158
call_2423,reasoning,0.2772,Solana,725,0x0e17daca5f3e175f448bacace3bc0da47d0655a7
call_2424,reasoning,0.259,Solana,680,0x6f4b6612125fb3a0daecd2799dfd6c9c299424fd
call_2425,trading,0.2933,Solana,326,0x670671cd97404156226e507973f2ab8330d3022c
call_2426,social,0.262,Base,629,0xd4735e3a265e16eee03f59718b9b5d03019c07d8
call_2427,reasoning,0.2733,Solana,781,0x3fdba35f04dc8c462986c992bcf8755462571130
call_2428,data,0.2234,Solana,452,0x25fc0e7096fc653718202dc30b0c580b8ab87eac
call_2429,trading,0.3188,Base,188,0x25fc0e7096fc653718202dc30b0c580b8ab87eac
call_2430,search,0.2425,Base,682,0xeb1e33e8a81b697b75855af6bfcdbcbf7cbbde9f
call_2431,reasoning,0.2516,Solana,1063,0x9400f1b21cb527d7fa3d3eabba93557a18ebe7a2
call_2432,reasoning,0.2241,Base,975,0x6f4b6612125fb3a0daecd2799dfd6c9c299424fd
call_2433,infrastructure,0.245,Solana,314,0xe7f6c011776e8db7cd330b54174fd76f7d0216b6
call_2434,reasoning,0.241,Solana,749,0x6b51d431df5d7f141cbececcf79edf3dd861c3b4
call_2435,data,0.2378,Solana,410,0x6f4b6612125fb3a0daecd2799dfd6c9c299424fd
call_2436,social,0.2107,Base,425,0xe7f6c011776e8db7cd330b54174fd76f7d0216b6
call_2437,reasoning,0.256,Solana,1079,0x4a44dc15364204a80fe80e9039455cc160828182
call_2438,media,0.2494,Base,1946,0xc6f3ac57944a531490cd39902d0f777715fd005e
call_2439,trading,0.2577,Solana,270,0x535fa30d7e25dd8a49f1536779734ec8286108d1
call_2440,data,0.1965,Base,404,0x624b60c58c9d8bfb6ff1886c2fd605d2adeb6ea4
call_2441,reasoning,0.2698,Solana,890,0x670671cd97404156226e507973f2ab8330d3022c
call_2442,data,0.2827,Solana,366,0x2c624232cdd221771294dfbb310aca000a0df6ac
call_2443,media,0.2181,Solana,1735,0x3fdba35f04dc8c462986c992bcf8755462571130
call_2444,data,0.3027,Solana,415,0x535fa30d7e25dd8a49f1536779734ec8286108d1
call_2445,reasoning,0.2674,Solana,854,0x785f3ec7eb32f30b90cd0fcf3657d388b5ff4297
call_2446,data,0.2577,Solana,433,0x19581e27de7ced00ff1ce50b2047e7a567c76b1c
call_2447,data,0.2762,Solana,553,0xb7a56873cd771f2c446d369b649430b65a756ba2
call_2448,data,0.2647,Solana,298,0xb17ef6d19c7a5b1ee83b907c595526dcb1eb06db
call_2449,reasoning,0.2446,Solana,940,0x4ec9599fc203d176a301536c2e091a19bc852759
call_2450,infrastructure,0.3059,Base,359,0xd59eced1ded07f84c145592f65bdf854358e009c
call_2451,reasoning,0.2889,Solana,925,0xef2d127de37b942baad06145e54b0c619a1f2232
call_2452,reasoning,0.2366,Base,634,0xd4735e3a265e16eee03f59718b9b5d03019c07d8
call_2453,reasoning,0.2405,Base,827,0x4ec9599fc203d176a301536c2e091a19bc852759
call_2454,search,0.2706,Solana,553,0x6b51d431df5d7f141cbececcf79edf3dd861c3b4
call_2455,social,0.2152,Base,493,0x4a44dc15364204a80fe80e9039455cc160828182
call_2456,reasoning,0.2677,Solana,741,0x76a50887d8f1c2e9301755428990ad81479ee21c
call_2457,reasoning,0.2459,Solana,599,0x86e50149658661312a9e0b35558d84f6c6d3da79
call_2458,search,0.2559,Solana,716,0x4b227777d4dd1fc61c6f884f48641d02b4d121d3
call_2459,data,0.2769,Solana,362,0x44cb730c420480a0477b505ae68af508fb90f96c
call_2460,reasoning,0.2418,Solana,721,0x624b60c58c9d8bfb6ff1886c2fd605d2adeb6ea4
call_2461,reasoning,0.2585,Solana,790,0x670671cd97404156226e507973f2ab8330d3022c
call_2462,data,0.2588,Solana,467,0x6b51d431df5d7f141cbececcf79edf3dd861c3b4
call_2463,media,0.2729,Base,1160,0x3fdba35f04dc8c462986c992bcf8755462571130
call_2464,reasoning,0.2996,Base,606,0x19581e27de7ced00ff1ce50b2047e7a567c76b1c
call_2465,media,0.2822,Base,1253,0x6b86b273ff34fce19d6b804eff5a3f5747ada4ea
call_2466,media,0.2022,Solana,1670,0x5f9c4ab08cac7457e9111a30e4664920607ea2c1
call_2467,search,0.2729,Base,717,0x31489056e0916d59fe3add79e63f095af3ffb816
call_2468,social,0.2416,Solana,517,0xef2d127de37b942baad06145e54b0c619a1f2232
call_2469,data,0.2459,Base,331,0x2c624232cdd221771294dfbb310aca000a0df6ac
call_2470,reasoning,0.244,Solana,719,0xef2d127de37b942baad06145e54b0c619a1f2232
call_2471,search,0.2206,Base,386,0x0e17daca5f3e175f448bacace3bc0da47d0655a7
call_2472,search,0.2691,Solana,724,0x73475cb40a568e8da8a045ced110137e159f890a
call_2473,search,0.2408,Base,669,0x624b60c58c9d8bfb6ff1886c2fd605d2adeb6ea4
call_2474,media,0.2363,Base,1369,0x5f9c4ab08cac7457e9111a30e4664920607ea2c1
call_2475,data,0.2499,Base,438,0xef2d127de37b942baad06145e54b0c619a1f2232
call_2476,reasoning,0.2118,Base,895,0xd59eced1ded07f84c145592f65bdf854358e009c
call_2477,reasoning,0.2911,Base,1084,0x76a50887d8f1c2e9301755428990ad81479ee21c
call_2478,social,0.2198,Base,531,0x35135aaa6cc23891b40cb3f378c53a17a1127210
call_2479,reasoning,0.228,Base,784,0xf5ca38f748a1d6eaf726b8a42fb575c3c71f1864
call_2480,reasoning,0.2605,Base,957,0x4a44dc15364204a80fe80e9039455cc160828182
call_2481,reasoning,0.2889,Base,820,0x6b51d431df5d7f141cbececcf79edf3dd861c3b4
call_2482,reasoning,0.2793,Solana,973,0x6f4b6612125fb3a0daecd2799dfd6c9c299424fd
call_2483,reasoning,0.2981,Solana,942,0xd59eced1ded07f84c145592f65bdf854358e009c
call_2484,data,0.281,Base,516,0x31489056e0916d59fe3add79e63f095af3ffb816
call_2485,reasoning,0.2696,Solana,1153,0x1a6562590ef19d1045d06c4055742d38288e9e6d
call_2486,social,0.2003,Solana,500,0x7a61b53701befdae0eeeffaecc73f14e20b537bb
call_2487,trading,0.2919,Solana,328,0x3fdba35f04dc8c462986c992bcf8755462571130
